,voter_name,gender,candidate_id,region_id,candidate_name,party_id,province,party_name,vote_values
1400,Jasmine Jean,female,2,31,Dylan Dufour,2,Maluku,Partai Republik Nasionalis Nusantara,1
1401,Marlise Lemoine,female,3,30,Nando Gauthier,3,Nusa Tenggara Timur,Partai Amanat Indonesia,1
1402,Eleonora Brun,female,4,32,Pirmin Petit,4,Maluku Utara,Partai Kerjasama dan Utusan Rakyat,1
1403,Noa Rousseau,male,2,18,Dylan Dufour,2,Kalimantan Tengah,Partai Republik Nasionalis Nusantara,1
1404,Ilija Blanc,male,4,20,Pirmin Petit,4,Kalimantan Timur,Partai Kerjasama dan Utusan Rakyat,1
1405,Geneviève Francois,female,1,13,Jasmina Lemoine,1,Banten,Partai Sosial Demokrasi Indonesia,1
1406,Liana Marchand,female,4,28,Pirmin Petit,4,Bali,Partai Kerjasama dan Utusan Rakyat,1
1407,Meinrad Bourgeois,male,3,29,Nando Gauthier,3,Nusa Tenggara Barat,Partai Amanat Indonesia,1
1408,Luka Gautier,male,1,31,Jasmina Lemoine,1,Maluku,Partai Sosial Demokrasi Indonesia,1
1409,Luciano Lefevre,male,2,29,Dylan Dufour,2,Nusa Tenggara Barat,Partai Republik Nasionalis Nusantara,1
1410,Vincenza Schmitt,female,4,23,Pirmin Petit,4,Gorontalo,Partai Kerjasama dan Utusan Rakyat,1
1411,Francisca Vincent,female,1,23,Jasmina Lemoine,1,Gorontalo,Partai Sosial Demokrasi Indonesia,1
1412,Gottfried Petit,male,1,4,Jasmina Lemoine,1,Riau,Partai Sosial Demokrasi Indonesia,1
1413,Debora Garnier,female,2,7,Dylan Dufour,2,Sumatera Selatan,Partai Republik Nasionalis Nusantara,1
1414,Mischa Dumas,male,2,5,Dylan Dufour,2,Kep. Riau,Partai Republik Nasionalis Nusantara,1
1415,Gabriele Roy,male,3,18,Nando Gauthier,3,Kalimantan Tengah,Partai Amanat Indonesia,1
1416,Emilio Boyer,male,1,31,Jasmina Lemoine,1,Maluku,Partai Sosial Demokrasi Indonesia,1
1417,Jean-Jacques Marchand,male,3,11,Nando Gauthier,3,DKI Jakarta,Partai Amanat Indonesia,1
1418,Mathieu Joly,male,2,11,Dylan Dufour,2,DKI Jakarta,Partai Republik Nasionalis Nusantara,1
1419,Alessio Richard,male,1,14,Jasmina Lemoine,1,Jawa Tengah,Partai Sosial Demokrasi Indonesia,1
1420,Yann Masson,male,4,21,Pirmin Petit,4,Kalimantan Utara,Partai Kerjasama dan Utusan Rakyat,1
1421,Bernadette Michel,female,3,23,Nando Gauthier,3,Gorontalo,Partai Amanat Indonesia,1
1422,Claudia Le Gall,female,4,13,Pirmin Petit,4,Banten,Partai Kerjasama dan Utusan Rakyat,1
1423,Jean-Paul Schmitt,male,3,34,Nando Gauthier,3,Papua,Partai Amanat Indonesia,1
1424,Martin Lecomte,male,4,10,Pirmin Petit,4,Lampung,Partai Kerjasama dan Utusan Rakyat,1
1425,Davide Noel,male,2,25,Dylan Dufour,2,Sulawesi Selatan,Partai Republik Nasionalis Nusantara,1
1426,Timo Da Silva,male,1,2,Jasmina Lemoine,1,Sumatera Utara,Partai Sosial Demokrasi Indonesia,1
1427,Filipe Lacroix,male,3,17,Nando Gauthier,3,Kalimantan Barat,Partai Amanat Indonesia,1
1428,Marinette Blanc,female,3,6,Nando Gauthier,3,Jambi,Partai Amanat Indonesia,1
1429,Emilio Roger,male,1,14,Jasmina Lemoine,1,Jawa Tengah,Partai Sosial Demokrasi Indonesia,1
1430,Myriam Roche,female,1,15,Jasmina Lemoine,1,DI Yogyakarta,Partai Sosial Demokrasi Indonesia,1
1431,Antonino Henry,male,4,10,Pirmin Petit,4,Lampung,Partai Kerjasama dan Utusan Rakyat,1
1432,Katarzyna Da Silva,female,3,3,Nando Gauthier,3,Sumatera Barat,Partai Amanat Indonesia,1
1433,Bajram Roussel,male,2,17,Dylan Dufour,2,Kalimantan Barat,Partai Republik Nasionalis Nusantara,1
1434,Justin Moulin,male,1,17,Jasmina Lemoine,1,Kalimantan Barat,Partai Sosial Demokrasi Indonesia,1
1435,Marinette Lambert,female,3,14,Nando Gauthier,3,Jawa Tengah,Partai Amanat Indonesia,1
1436,Estelle Richard,female,2,15,Dylan Dufour,2,DI Yogyakarta,Partai Republik Nasionalis Nusantara,1
1437,Leana Caron,female,1,33,Jasmina Lemoine,1,Papua Barat,Partai Sosial Demokrasi Indonesia,1
1438,Juan Moulin,male,3,18,Nando Gauthier,3,Kalimantan Tengah,Partai Amanat Indonesia,1
1439,Alisa Leroux,female,1,17,Jasmina Lemoine,1,Kalimantan Barat,Partai Sosial Demokrasi Indonesia,1
1440,Karim Hubert,male,1,17,Jasmina Lemoine,1,Kalimantan Barat,Partai Sosial Demokrasi Indonesia,1
1441,Fabian Morel,male,2,32,Dylan Dufour,2,Maluku Utara,Partai Republik Nasionalis Nusantara,1
1442,Miriam Gautier,female,2,20,Dylan Dufour,2,Kalimantan Timur,Partai Republik Nasionalis Nusantara,1
1443,Lucienne Louis,female,3,30,Nando Gauthier,3,Nusa Tenggara Timur,Partai Amanat Indonesia,1
1444,Seraina Andre,female,2,29,Dylan Dufour,2,Nusa Tenggara Barat,Partai Republik Nasionalis Nusantara,1
1445,Nuria Blanchard,female,1,2,Jasmina Lemoine,1,Sumatera Utara,Partai Sosial Demokrasi Indonesia,1
1446,Rico Roger,male,1,10,Jasmina Lemoine,1,Lampung,Partai Sosial Demokrasi Indonesia,1
1447,Rita Robin,female,1,9,Jasmina Lemoine,1,Bengkulu,Partai Sosial Demokrasi Indonesia,1
1448,Cécile Fournier,female,4,8,Pirmin Petit,4,Kep. Bangka Belitung,Partai Kerjasama dan Utusan Rakyat,1
1449,Toni Arnaud,male,3,15,Nando Gauthier,3,DI Yogyakarta,Partai Amanat Indonesia,1
1450,Étienne Rousseau,male,3,27,Nando Gauthier,3,Sulawesi Tenggara,Partai Amanat Indonesia,1
1451,Annelies Hubert,female,1,28,Jasmina Lemoine,1,Bali,Partai Sosial Demokrasi Indonesia,1
1452,Beate Jean,female,2,18,Dylan Dufour,2,Kalimantan Tengah,Partai Republik Nasionalis Nusantara,1
1453,Heinz Arnaud,male,1,8,Jasmina Lemoine,1,Kep. Bangka Belitung,Partai Sosial Demokrasi Indonesia,1
1454,Robin Michel,male,4,4,Pirmin Petit,4,Riau,Partai Kerjasama dan Utusan Rakyat,1
1455,Gilbert Renard,male,2,8,Dylan Dufour,2,Kep. Bangka Belitung,Partai Republik Nasionalis Nusantara,1
1456,Ivo Perrin,male,1,27,Jasmina Lemoine,1,Sulawesi Tenggara,Partai Sosial Demokrasi Indonesia,1
1457,Leonardo Renard,male,1,30,Jasmina Lemoine,1,Nusa Tenggara Timur,Partai Sosial Demokrasi Indonesia,1
1458,Dolores Lemoine,female,3,14,Nando Gauthier,3,Jawa Tengah,Partai Amanat Indonesia,1
1459,Anastasia Roche,female,1,21,Jasmina Lemoine,1,Kalimantan Utara,Partai Sosial Demokrasi Indonesia,1
1460,Mohamad Garcia,male,1,18,Jasmina Lemoine,1,Kalimantan Tengah,Partai Sosial Demokrasi Indonesia,1
1461,Mina Girard,female,2,20,Dylan Dufour,2,Kalimantan Timur,Partai Republik Nasionalis Nusantara,1
1462,Samuel Hubert,male,1,24,Jasmina Lemoine,1,Sulawesi Tengah,Partai Sosial Demokrasi Indonesia,1
1463,Ilir Masson,male,4,32,Pirmin Petit,4,Maluku Utara,Partai Kerjasama dan Utusan Rakyat,1
1464,Jenny Pierre,female,4,16,Pirmin Petit,4,Jawa Timur,Partai Kerjasama dan Utusan Rakyat,1
1465,Morgane Chevalier,female,1,21,Jasmina Lemoine,1,Kalimantan Utara,Partai Sosial Demokrasi Indonesia,1
1466,Melinda Roux,female,1,27,Jasmina Lemoine,1,Sulawesi Tenggara,Partai Sosial Demokrasi Indonesia,1
1467,Marc Leclercq,male,1,29,Jasmina Lemoine,1,Nusa Tenggara Barat,Partai Sosial Demokrasi Indonesia,1
1468,Piero Le Gall,male,2,6,Dylan Dufour,2,Jambi,Partai Republik Nasionalis Nusantara,1
1469,Dimitri Joly,male,3,24,Nando Gauthier,3,Sulawesi Tengah,Partai Amanat Indonesia,1
1470,Leonor Renaud,female,3,14,Nando Gauthier,3,Jawa Tengah,Partai Amanat Indonesia,1
1471,Jean-Luc Roussel,male,1,27,Jasmina Lemoine,1,Sulawesi Tenggara,Partai Sosial Demokrasi Indonesia,1
1472,Mina Martinez,female,2,29,Dylan Dufour,2,Nusa Tenggara Barat,Partai Republik Nasionalis Nusantara,1
1473,Florian Marie,male,3,7,Nando Gauthier,3,Sumatera Selatan,Partai Amanat Indonesia,1
1474,Giulio Michel,male,2,9,Dylan Dufour,2,Bengkulu,Partai Republik Nasionalis Nusantara,1
1475,Jean-Jacques Lopez,male,2,28,Dylan Dufour,2,Bali,Partai Republik Nasionalis Nusantara,1
1476,Urs Simon,male,2,8,Dylan Dufour,2,Kep. Bangka Belitung,Partai Republik Nasionalis Nusantara,1
1477,Luka Berger,male,4,33,Pirmin Petit,4,Papua Barat,Partai Kerjasama dan Utusan Rakyat,1
1478,Danilo Durand,male,4,33,Pirmin Petit,4,Papua Barat,Partai Kerjasama dan Utusan Rakyat,1
1479,Lorenz Roussel,male,4,7,Pirmin Petit,4,Sumatera Selatan,Partai Kerjasama dan Utusan Rakyat,1
1480,Oscar Thomas,male,4,27,Pirmin Petit,4,Sulawesi Tenggara,Partai Kerjasama dan Utusan Rakyat,1
1481,Maxim Riviere,male,1,32,Jasmina Lemoine,1,Maluku Utara,Partai Sosial Demokrasi Indonesia,1
1482,Ellen Gerard,female,1,6,Jasmina Lemoine,1,Jambi,Partai Sosial Demokrasi Indonesia,1
1483,Josette Mathieu,female,4,4,Pirmin Petit,4,Riau,Partai Kerjasama dan Utusan Rakyat,1
1484,Ryan Blanc,male,1,10,Jasmina Lemoine,1,Lampung,Partai Sosial Demokrasi Indonesia,1
1485,Émile Bernard,male,1,23,Jasmina Lemoine,1,Gorontalo,Partai Sosial Demokrasi Indonesia,1
1486,Florin Brun,male,2,14,Dylan Dufour,2,Jawa Tengah,Partai Republik Nasionalis Nusantara,1
1487,Nando Chevalier,male,3,17,Nando Gauthier,3,Kalimantan Barat,Partai Amanat Indonesia,1
1488,Pierre Perez,male,3,3,Nando Gauthier,3,Sumatera Barat,Partai Amanat Indonesia,1
1489,Ekaterina Bertrand,female,3,23,Nando Gauthier,3,Gorontalo,Partai Amanat Indonesia,1
1490,Ursina Martin,female,4,34,Pirmin Petit,4,Papua,Partai Kerjasama dan Utusan Rakyat,1
1491,Valerio Leroux,male,4,28,Pirmin Petit,4,Bali,Partai Kerjasama dan Utusan Rakyat,1
1492,Veronika Fleury,female,4,23,Pirmin Petit,4,Gorontalo,Partai Kerjasama dan Utusan Rakyat,1
1493,Manfred Garnier,male,1,15,Jasmina Lemoine,1,DI Yogyakarta,Partai Sosial Demokrasi Indonesia,1
1494,Virginie Fontai,female,2,34,Dylan Dufour,2,Papua,Partai Republik Nasionalis Nusantara,1
1495,Coralie Perez,female,1,8,Jasmina Lemoine,1,Kep. Bangka Belitung,Partai Sosial Demokrasi Indonesia,1
1496,Silvan Perez,male,1,4,Jasmina Lemoine,1,Riau,Partai Sosial Demokrasi Indonesia,1
1497,Irena Jean,female,3,28,Nando Gauthier,3,Bali,Partai Amanat Indonesia,1
1498,Markus Fontai,male,3,31,Nando Gauthier,3,Maluku,Partai Amanat Indonesia,1
1499,Jeanette Giraud,female,2,21,Dylan Dufour,2,Kalimantan Utara,Partai Republik Nasionalis Nusantara,1
1500,Yusuf Lecomte,male,4,27,Pirmin Petit,4,Sulawesi Tenggara,Partai Kerjasama dan Utusan Rakyat,1
1501,Micha Martin,male,1,3,Jasmina Lemoine,1,Sumatera Barat,Partai Sosial Demokrasi Indonesia,1
1502,Delphine Philippe,female,4,26,Pirmin Petit,4,Sulawesi Barat,Partai Kerjasama dan Utusan Rakyat,1
1503,Virginie Lambert,female,4,34,Pirmin Petit,4,Papua,Partai Kerjasama dan Utusan Rakyat,1
1504,Sabine Laurent,female,1,2,Jasmina Lemoine,1,Sumatera Utara,Partai Sosial Demokrasi Indonesia,1
1505,Marcus Jean,male,2,8,Dylan Dufour,2,Kep. Bangka Belitung,Partai Republik Nasionalis Nusantara,1
1506,Marija Deschamps,female,3,24,Nando Gauthier,3,Sulawesi Tengah,Partai Amanat Indonesia,1
1507,Marcia Morel,female,1,34,Jasmina Lemoine,1,Papua,Partai Sosial Demokrasi Indonesia,1
1508,Isabel Boyer,female,1,14,Jasmina Lemoine,1,Jawa Tengah,Partai Sosial Demokrasi Indonesia,1
1509,Patrick Masson,male,2,28,Dylan Dufour,2,Bali,Partai Republik Nasionalis Nusantara,1
1510,Rolf Michel,male,4,27,Pirmin Petit,4,Sulawesi Tenggara,Partai Kerjasama dan Utusan Rakyat,1
1511,Christine Lemoine,female,4,15,Pirmin Petit,4,DI Yogyakarta,Partai Kerjasama dan Utusan Rakyat,1
1512,Dany Nguyen,male,4,31,Pirmin Petit,4,Maluku,Partai Kerjasama dan Utusan Rakyat,1
1513,Niklas Lemaire,male,1,28,Jasmina Lemoine,1,Bali,Partai Sosial Demokrasi Indonesia,1
1514,Josefina Roux,female,1,28,Jasmina Lemoine,1,Bali,Partai Sosial Demokrasi Indonesia,1
1515,Nina Noel,female,3,6,Nando Gauthier,3,Jambi,Partai Amanat Indonesia,1
1516,Natalia Bertrand,female,4,33,Pirmin Petit,4,Papua Barat,Partai Kerjasama dan Utusan Rakyat,1
1517,Grégory Gerard,male,2,20,Dylan Dufour,2,Kalimantan Timur,Partai Republik Nasionalis Nusantara,1
1518,Franck Marie,male,1,26,Jasmina Lemoine,1,Sulawesi Barat,Partai Sosial Demokrasi Indonesia,1
1519,Naim Morel,male,4,10,Pirmin Petit,4,Lampung,Partai Kerjasama dan Utusan Rakyat,1
1520,Yann Roche,male,1,28,Jasmina Lemoine,1,Bali,Partai Sosial Demokrasi Indonesia,1
1521,Alisa Leclerc,female,4,31,Pirmin Petit,4,Maluku,Partai Kerjasama dan Utusan Rakyat,1
1522,Ismail Muller,male,3,1,Nando Gauthier,3,Aceh,Partai Amanat Indonesia,1
1523,Gabriele Renaud,male,1,7,Jasmina Lemoine,1,Sumatera Selatan,Partai Sosial Demokrasi Indonesia,1
1524,Pius Fournier,male,1,23,Jasmina Lemoine,1,Gorontalo,Partai Sosial Demokrasi Indonesia,1
1525,William Robin,male,3,15,Nando Gauthier,3,DI Yogyakarta,Partai Amanat Indonesia,1
1526,Rainer Brun,male,4,28,Pirmin Petit,4,Bali,Partai Kerjasama dan Utusan Rakyat,1
1527,Gina Barbier,female,1,33,Jasmina Lemoine,1,Papua Barat,Partai Sosial Demokrasi Indonesia,1
1528,Gloria Fernandez,female,1,7,Jasmina Lemoine,1,Sumatera Selatan,Partai Sosial Demokrasi Indonesia,1
1529,Merita Thomas,female,4,4,Pirmin Petit,4,Riau,Partai Kerjasama dan Utusan Rakyat,1
1530,Therese Dupuis,female,4,33,Pirmin Petit,4,Papua Barat,Partai Kerjasama dan Utusan Rakyat,1
1531,Édouard Guillaume,male,3,5,Nando Gauthier,3,Kep. Riau,Partai Amanat Indonesia,1
1532,Aude Gonzalez,female,3,4,Nando Gauthier,3,Riau,Partai Amanat Indonesia,1
1533,Fynn Da Silva,male,1,2,Jasmina Lemoine,1,Sumatera Utara,Partai Sosial Demokrasi Indonesia,1
1534,Monique Blanc,female,3,18,Nando Gauthier,3,Kalimantan Tengah,Partai Amanat Indonesia,1
1535,Silvano Petit,male,3,14,Nando Gauthier,3,Jawa Tengah,Partai Amanat Indonesia,1
1536,Joëlle Dumas,female,1,17,Jasmina Lemoine,1,Kalimantan Barat,Partai Sosial Demokrasi Indonesia,1
1537,Fabiana Denis,female,4,32,Pirmin Petit,4,Maluku Utara,Partai Kerjasama dan Utusan Rakyat,1
1538,Magdalena Bonnet,female,2,28,Dylan Dufour,2,Bali,Partai Republik Nasionalis Nusantara,1
1539,Gerhard Nicolas,male,3,2,Nando Gauthier,3,Sumatera Utara,Partai Amanat Indonesia,1
1540,Aida Clement,female,1,10,Jasmina Lemoine,1,Lampung,Partai Sosial Demokrasi Indonesia,1
1541,Mohammed Dupuis,male,2,15,Dylan Dufour,2,DI Yogyakarta,Partai Republik Nasionalis Nusantara,1
1542,Nelli Roux,female,2,28,Dylan Dufour,2,Bali,Partai Republik Nasionalis Nusantara,1
1543,Flavia Gautier,female,4,24,Pirmin Petit,4,Sulawesi Tengah,Partai Kerjasama dan Utusan Rakyat,1
1544,Niklaus Lacroix,male,2,7,Dylan Dufour,2,Sumatera Selatan,Partai Republik Nasionalis Nusantara,1
1545,Éveline Caron,female,4,11,Pirmin Petit,4,DKI Jakarta,Partai Kerjasama dan Utusan Rakyat,1
1546,Andy Lemoine,male,2,19,Dylan Dufour,2,Kalimantan Selatan,Partai Republik Nasionalis Nusantara,1
1547,Friedrich Hubert,male,2,34,Dylan Dufour,2,Papua,Partai Republik Nasionalis Nusantara,1
1548,Marko Barbier,male,3,22,Nando Gauthier,3,Sulawesi Utara,Partai Amanat Indonesia,1
1549,Erica Gautier,female,1,12,Jasmina Lemoine,1,Jawa Barat,Partai Sosial Demokrasi Indonesia,1
1550,Klaus Joly,male,1,18,Jasmina Lemoine,1,Kalimantan Tengah,Partai Sosial Demokrasi Indonesia,1
1551,Flurin Joly,male,2,20,Dylan Dufour,2,Kalimantan Timur,Partai Republik Nasionalis Nusantara,1
1552,Hansruedi Gaillard,male,3,3,Nando Gauthier,3,Sumatera Barat,Partai Amanat Indonesia,1
1553,Luciano Lucas,male,3,27,Nando Gauthier,3,Sulawesi Tenggara,Partai Amanat Indonesia,1
1554,Sophie Carpentier,female,3,5,Nando Gauthier,3,Kep. Riau,Partai Amanat Indonesia,1
1555,Heidi Rolland,female,3,1,Nando Gauthier,3,Aceh,Partai Amanat Indonesia,1
1556,Lucas Renaud,male,3,10,Nando Gauthier,3,Lampung,Partai Amanat Indonesia,1
1557,Alba Guillot,female,1,31,Jasmina Lemoine,1,Maluku,Partai Sosial Demokrasi Indonesia,1
1558,Camille Bernard,female,4,15,Pirmin Petit,4,DI Yogyakarta,Partai Kerjasama dan Utusan Rakyat,1
1559,Noa Gautier,male,2,12,Dylan Dufour,2,Jawa Barat,Partai Republik Nasionalis Nusantara,1
1560,Harald Mercier,male,3,29,Nando Gauthier,3,Nusa Tenggara Barat,Partai Amanat Indonesia,1
1561,Franca Marchand,female,2,24,Dylan Dufour,2,Sulawesi Tengah,Partai Republik Nasionalis Nusantara,1
1562,Marietta Jean,female,1,3,Jasmina Lemoine,1,Sumatera Barat,Partai Sosial Demokrasi Indonesia,1
1563,Pamela Bertrand,female,3,24,Nando Gauthier,3,Sulawesi Tengah,Partai Amanat Indonesia,1
1564,Otto Boyer,male,1,7,Jasmina Lemoine,1,Sumatera Selatan,Partai Sosial Demokrasi Indonesia,1
1565,Jasmin David,female,3,28,Nando Gauthier,3,Bali,Partai Amanat Indonesia,1
1566,Magali Gautier,female,4,9,Pirmin Petit,4,Bengkulu,Partai Kerjasama dan Utusan Rakyat,1
1567,Ginette Lambert,female,2,23,Dylan Dufour,2,Gorontalo,Partai Republik Nasionalis Nusantara,1
1568,Marlon Fournier,male,2,33,Dylan Dufour,2,Papua Barat,Partai Republik Nasionalis Nusantara,1
1569,Anita Gaillard,female,4,24,Pirmin Petit,4,Sulawesi Tengah,Partai Kerjasama dan Utusan Rakyat,1
1570,Ahmad Mercier,male,3,32,Nando Gauthier,3,Maluku Utara,Partai Amanat Indonesia,1
1571,Adriana Moulin,female,2,19,Dylan Dufour,2,Kalimantan Selatan,Partai Republik Nasionalis Nusantara,1
1572,Xenia Nicolas,female,3,4,Nando Gauthier,3,Riau,Partai Amanat Indonesia,1
1573,Letizia Jean,female,3,29,Nando Gauthier,3,Nusa Tenggara Barat,Partai Amanat Indonesia,1
1574,Michel Francois,male,4,30,Pirmin Petit,4,Nusa Tenggara Timur,Partai Kerjasama dan Utusan Rakyat,1
1575,Leona Dufour,female,4,11,Pirmin Petit,4,DKI Jakarta,Partai Kerjasama dan Utusan Rakyat,1
1576,Konrad Picard,male,2,19,Dylan Dufour,2,Kalimantan Selatan,Partai Republik Nasionalis Nusantara,1
1577,Jaime David,male,4,14,Pirmin Petit,4,Jawa Tengah,Partai Kerjasama dan Utusan Rakyat,1
1578,Vera Nguyen,female,3,5,Nando Gauthier,3,Kep. Riau,Partai Amanat Indonesia,1
1579,Gabriella Carpentier,female,1,31,Jasmina Lemoine,1,Maluku,Partai Sosial Demokrasi Indonesia,1
1580,Tristan Aubert,male,4,21,Pirmin Petit,4,Kalimantan Utara,Partai Kerjasama dan Utusan Rakyat,1
1581,Yvan Andre,male,3,7,Nando Gauthier,3,Sumatera Selatan,Partai Amanat Indonesia,1
1582,Joel Rolland,male,3,32,Nando Gauthier,3,Maluku Utara,Partai Amanat Indonesia,1
1583,Marianna Andre,female,2,34,Dylan Dufour,2,Papua,Partai Republik Nasionalis Nusantara,1
1584,Gregor Brunet,male,2,16,Dylan Dufour,2,Jawa Timur,Partai Republik Nasionalis Nusantara,1
1585,Carolina Fournier,female,1,33,Jasmina Lemoine,1,Papua Barat,Partai Sosial Demokrasi Indonesia,1
1586,Norbert Noel,male,2,10,Dylan Dufour,2,Lampung,Partai Republik Nasionalis Nusantara,1
1587,Tiago Muller,male,1,14,Jasmina Lemoine,1,Jawa Tengah,Partai Sosial Demokrasi Indonesia,1
1588,Margareta Mercier,female,1,15,Jasmina Lemoine,1,DI Yogyakarta,Partai Sosial Demokrasi Indonesia,1
1589,Regina Lefevre,female,1,8,Jasmina Lemoine,1,Kep. Bangka Belitung,Partai Sosial Demokrasi Indonesia,1
1590,Francine Brun,female,3,18,Nando Gauthier,3,Kalimantan Tengah,Partai Amanat Indonesia,1
1591,Lola Robin,female,1,22,Jasmina Lemoine,1,Sulawesi Utara,Partai Sosial Demokrasi Indonesia,1
1592,Mustafa Hubert,male,4,23,Pirmin Petit,4,Gorontalo,Partai Kerjasama dan Utusan Rakyat,1
1593,Celia Gautier,female,4,4,Pirmin Petit,4,Riau,Partai Kerjasama dan Utusan Rakyat,1
1594,Prisca Clement,female,1,13,Jasmina Lemoine,1,Banten,Partai Sosial Demokrasi Indonesia,1
1595,Amandine Gaillard,female,1,13,Jasmina Lemoine,1,Banten,Partai Sosial Demokrasi Indonesia,1
1596,Sanja Lemoine,female,3,34,Nando Gauthier,3,Papua,Partai Amanat Indonesia,1
1597,Alexia Olivier,female,1,5,Jasmina Lemoine,1,Kep. Riau,Partai Sosial Demokrasi Indonesia,1
1598,Waltraud Nguyen,female,1,2,Jasmina Lemoine,1,Sumatera Utara,Partai Sosial Demokrasi Indonesia,1
1599,Odette Leclerc,female,4,22,Pirmin Petit,4,Sulawesi Utara,Partai Kerjasama dan Utusan Rakyat,1
1600,Aida Lambert,female,1,30,Jasmina Lemoine,1,Nusa Tenggara Timur,Partai Sosial Demokrasi Indonesia,1
1601,Ursina Louis,female,3,21,Nando Gauthier,3,Kalimantan Utara,Partai Amanat Indonesia,1
1602,Mia Bertrand,female,2,31,Dylan Dufour,2,Maluku,Partai Republik Nasionalis Nusantara,1
1603,Marlen Caron,female,2,1,Dylan Dufour,2,Aceh,Partai Republik Nasionalis Nusantara,1
1604,Raoul Berger,male,3,1,Nando Gauthier,3,Aceh,Partai Amanat Indonesia,1
1605,Arnaud Roux,male,3,30,Nando Gauthier,3,Nusa Tenggara Timur,Partai Amanat Indonesia,1
1606,Katja Faure,female,2,21,Dylan Dufour,2,Kalimantan Utara,Partai Republik Nasionalis Nusantara,1
1607,Juliana Schmitt,female,4,11,Pirmin Petit,4,DKI Jakarta,Partai Kerjasama dan Utusan Rakyat,1
1608,Andrew Gautier,male,4,7,Pirmin Petit,4,Sumatera Selatan,Partai Kerjasama dan Utusan Rakyat,1
1609,Geneviève Dufour,female,3,9,Nando Gauthier,3,Bengkulu,Partai Amanat Indonesia,1
1610,Angelika Vidal,female,1,27,Jasmina Lemoine,1,Sulawesi Tenggara,Partai Sosial Demokrasi Indonesia,1
1611,Corinne Leroy,female,2,12,Dylan Dufour,2,Jawa Barat,Partai Republik Nasionalis Nusantara,1
1612,Kaspar Gautier,male,3,30,Nando Gauthier,3,Nusa Tenggara Timur,Partai Amanat Indonesia,1
1613,Aurora Blanchard,female,3,24,Nando Gauthier,3,Sulawesi Tengah,Partai Amanat Indonesia,1
1614,Julian Perrin,male,3,3,Nando Gauthier,3,Sumatera Barat,Partai Amanat Indonesia,1
1615,Viktor Faure,male,3,31,Nando Gauthier,3,Maluku,Partai Amanat Indonesia,1
1616,Samir Leroux,male,1,26,Jasmina Lemoine,1,Sulawesi Barat,Partai Sosial Demokrasi Indonesia,1
1617,Jeannette Renaud,female,2,3,Dylan Dufour,2,Sumatera Barat,Partai Republik Nasionalis Nusantara,1
1618,Julia Rodriguez,female,1,27,Jasmina Lemoine,1,Sulawesi Tenggara,Partai Sosial Demokrasi Indonesia,1
1619,Amelie Jean,female,4,16,Pirmin Petit,4,Jawa Timur,Partai Kerjasama dan Utusan Rakyat,1
1620,Bujar Jean,male,1,9,Jasmina Lemoine,1,Bengkulu,Partai Sosial Demokrasi Indonesia,1
1621,Mara Duval,female,1,18,Jasmina Lemoine,1,Kalimantan Tengah,Partai Sosial Demokrasi Indonesia,1
1622,Michael Mercier,male,4,33,Pirmin Petit,4,Papua Barat,Partai Kerjasama dan Utusan Rakyat,1
1623,Jaime Girard,male,4,4,Pirmin Petit,4,Riau,Partai Kerjasama dan Utusan Rakyat,1
1624,Ismet Durand,male,2,14,Dylan Dufour,2,Jawa Tengah,Partai Republik Nasionalis Nusantara,1
1625,Mathilde Roussel,female,3,30,Nando Gauthier,3,Nusa Tenggara Timur,Partai Amanat Indonesia,1
1626,Mélanie Garnier,female,3,14,Nando Gauthier,3,Jawa Tengah,Partai Amanat Indonesia,1
1627,Sean Gauthier,male,3,29,Nando Gauthier,3,Nusa Tenggara Barat,Partai Amanat Indonesia,1
1628,Murielle Gonzalez,female,2,2,Dylan Dufour,2,Sumatera Utara,Partai Republik Nasionalis Nusantara,1
1629,Vitor Dupont,male,1,34,Jasmina Lemoine,1,Papua,Partai Sosial Demokrasi Indonesia,1
1630,Didier Bertrand,male,2,18,Dylan Dufour,2,Kalimantan Tengah,Partai Republik Nasionalis Nusantara,1
1631,Dominique Duval,male,1,12,Jasmina Lemoine,1,Jawa Barat,Partai Sosial Demokrasi Indonesia,1
1632,Lara Fleury,female,4,31,Pirmin Petit,4,Maluku,Partai Kerjasama dan Utusan Rakyat,1
1633,Yanik Fleury,male,3,28,Nando Gauthier,3,Bali,Partai Amanat Indonesia,1
1634,Kim Dupuis,male,2,17,Dylan Dufour,2,Kalimantan Barat,Partai Republik Nasionalis Nusantara,1
1635,Myriam Duval,female,1,28,Jasmina Lemoine,1,Bali,Partai Sosial Demokrasi Indonesia,1
1636,Adem Sanchez,male,2,18,Dylan Dufour,2,Kalimantan Tengah,Partai Republik Nasionalis Nusantara,1
1637,Livio Lopez,male,1,10,Jasmina Lemoine,1,Lampung,Partai Sosial Demokrasi Indonesia,1
1638,Virginia Joly,female,3,7,Nando Gauthier,3,Sumatera Selatan,Partai Amanat Indonesia,1
